CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR
CERTIFIED,"THOUGHTWORKS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DELIVERY PRINCIPAL,Y,125445.0,2016
CERTIFIED,"RANDALL ROAD ANIMAL HOSPITAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT DIRECTOR,Y,78124.8,2016
CERTIFIED,KOGENTIX INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,BIG DATA ENGAGEMENT MANAGER,Y,78155.0,2016
CERTIFIED,GE HEALTHCARE BIO-SCIENCES CORP.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR NEW BUSINESS MODELS,Y,200366.0,2016
CERTIFIED,SEARS HOLDINGS MANAGEMENT CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING",Y,120500.0,2016
CERTIFIED,"BMC SOFTWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRESALES CONSULTING MANAGER (SERVICE SUPPORT),Y,158475.0,2016
CERTIFIED,QUINTRIX SOLUTIONS INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,ASSOCIATE TECHNICAL MANAGER,Y,100526.0,2016
CERTIFIED,"STRATEGIC INTERNET MARKETING PARTNERS, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP TECHNOLOGY,Y,149094.0,2016
CERTIFIED,ROYAL CYBER INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DELIVERY MANAGER,Y,78125.0,2016
CERTIFIED,ASAP SOLUTIONS GROUP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PROGRAM MANAGER,Y,112632.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,85904.0,2016
CERTIFIED,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,152693.0,2016
CERTIFIED,"CONTACTPOINT, L.C.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PRODUCT MANAGER,Y,81120.0,2016
CERTIFIED-WITHDRAWN,VALUD CONSULTING LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, TECHNICAL SERVICES",Y,103875.0,2016
CERTIFIED,"AUTODESK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,173056.0,2016
CERTIFIED,ENABLEIT LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT PROJECT MANAGER,N,50752.0,2016
CERTIFIED,"SUMTOTAL SYSTEMS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNOLOGY MANAGER,Y,81952.0,2016
CERTIFIED,PANTON INCORPORATED,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEM DEVELOPMENT MANAGER,Y,97198.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC. (LEGACY KANBAY),COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,90397.0,2016
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION TECHNOLOGY MANAGER,Y,110386.0,2016
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ACCOUNT  MANAGER,Y,100859.0,2016
CERTIFIED,"COMCAST CABLE COMMUNICATIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, TECHNICAL RESEARCH AND DEVELOPMENT",Y,177986.0,2016
CERTIFIED,UNIVERSITY OF ARKANSAS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS SPECIALIST,N,49712.0,2016
CERTIFIED,ENLIGHTENED HOMES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER SYSTEMS INFORMATION MANAGER,Y,121014.0,2016
CERTIFIED,TSYS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SR. CLIENT CONSULTANT,Y,107100.0,2016
CERTIFIED,"THOUGHTWORKS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,125445.0,2016
CERTIFIED,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PORTFOLIO MANAGER II,Y,88935.0,2016
CERTIFIED,"COMCAST CABLE COMMUNICATIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"EXECUTIVE DIRECTOR, XFINITY HOME BUSINESS OPERATIONS",Y,177986.0,2016
CERTIFIED,RAILSFACTORY INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,CHIEF TECHNICAL OFFICER,Y,114192.0,2016
CERTIFIED,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,128294.0,2016
CERTIFIED,RAILSFACTORY INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DELIVERY HEAD,Y,86549.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,103813.0,2016
CERTIFIED,SYMPHONY COMMUNICATION SERVICES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR RELEASE MANAGER,Y,154440.0,2016
CERTIFIED,PHOENIX TECHNOLOGIES LTD.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,118061.0,2016
CERTIFIED,"CONTACTPOINT, L.C.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS ADMINISTRATOR MANAGER,Y,81120.0,2016
CERTIFIED,"LUCID TECHNOLOGIES,LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,87755.0,2016
CERTIFIED,DATASERV INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,90272.0,2016
CERTIFIED,"AIG EMPLOYEE SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SAP ACCOUNTS PAYABLE TECHNICAL DESIGNER,Y,104915.0,2016
CERTIFIED-WITHDRAWN,"IFWE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER II,Y,118414.0,2016
CERTIFIED,"LUCID TECHNOLOGIES,LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,87755.0,2016
CERTIFIED,GOOGLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE ENGINEERING MANAGER,Y,213803.0,2016
CERTIFIED,"SUMTOTAL SYSTEMS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DEVELOPMENT MANAGER,Y,81952.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,85904.0,2016
CERTIFIED,TILSON TECHNOLOGY MANAGEMENT,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF BUSINESS ANALYTICS,Y,104021.0,2016
CERTIFIED,NOKIA USA INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SENIOR MANAGER, PATENT LICENSING",Y,184122.0,2016
CERTIFIED,"NUAXIS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PMO MANAGER,Y,133099.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,85904.0,2016
CERTIFIED,SPOTIFY USA INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PRODUCT OWNER,Y,138133.0,2016
CERTIFIED,"GOLDMAN, SACHS & CO.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR ASSOCIATE,Y,169541.0,2016
CERTIFIED,SYMANTEC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, DEVELOPMENT",Y,110700.0,2016
CERTIFIED,EMC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"SR. MANAGER, SERVICE STRATEGY",Y,148886.0,2016
CERTIFIED,"NAGARRO, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENGAGEMENTS",Y,90397.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,100526.0,2016
CERTIFIED,DATASERV INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,90272.0,2016
CERTIFIED,CANON HEALTH CARE LLC - THLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION SYSTEM ANALYST,N,55702.0,2016
CERTIFIED,"ZILLOW, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING LEAD,Y,145725.0,2016
CERTIFIED,DATASERV INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,90272.0,2016
CERTIFIED,"FIVE9, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF PROGRAM AND RELEASE MANAGEMENT,Y,186618.0,2016
CERTIFIED,"FORTINET, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR MANAGER SOFTWARE DEVELOPMENT QA,Y,144499.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,138133.0,2016
CERTIFIED,"INNOVATIVE SCHEDULING, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR MANAGER,Y,81952.0,2016
CERTIFIED,"GOLDMAN, SACHS & CO.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT/INTERMEDIATE ASSOCIATE,Y,118622.0,2016
CERTIFIED,"NAGARRO, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,75566.0,2016
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT MANAGER,Y,117790.0,2016
CERTIFIED,SPRIG ELECTRIC CO,COMPUTER AND INFORMATION SYSTEMS MANAGERS,CHIEF INFORMATION OFFICER,Y,184122.0,2016
CERTIFIED,EMAILAGE CORP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,GLOBAL INFRASTRUCTURE MANAGER,Y,85904.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,96450.0,2016
CERTIFIED,"FACEBOOK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,INTERNAL PRODUCT MANAGER,Y,142423.0,2016
CERTIFIED,"NSIGHT, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VP, IT - INFRASTRUCTURE",Y,79976.0,2016
CERTIFIED,"IPSEN, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT HEAD - IOT / PDMETRICS,N,60278.0,2016
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION TECHNOLOGY MANAGER,Y,112632.0,2016
CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,145725.0,2016
CERTIFIED,"PPD DEVELOPMENT, L.P.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, IT",Y,103480.0,2016
CERTIFIED,HOLLAND & KNIGHT LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,FINANCIAL SYSTEMS DIRECTOR,Y,94869.0,2016
CERTIFIED,"MIXPANEL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENGINEERING MANAGER,Y,173056.0,2016
CERTIFIED,"IZEAL, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD TECHNICAL CONSULTANT,Y,110282.0,2016
CERTIFIED,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER IV,Y,122509.0,2016
CERTIFIED,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,96678.0,2016
CERTIFIED,"AUTOTROPHIC LABS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT OF ENGINEERING,Y,145725.0,2016
CERTIFIED,YAHOO! INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"TECH YAHOO, PRODUCTION ENG, PRINCIPAL",Y,115700.0,2016
CERTIFIED,MR INFO TECH LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SCRUM MASTER,Y,91666.0,2016
CERTIFIED,"ATLANTIS COMPUTING, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,CHIEF TECHNOLOGY OFFICER,Y,184122.0,2016
CERTIFIED,NIIT TECHNOLOGIES LIMITED,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,91000.0,2016
CERTIFIED,"FUJIFILM MEDICAL SYSTEMS U.S.A., INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, PROGRAM MANAGEMENT",Y,108618.0,2016
CERTIFIED,FIDELITY BROKERAGE SERVICES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, SOFTWARE ENGINEERING DEVELOPMENT",Y,94307.0,2016
CERTIFIED,PRG SOFTWARE SOLUTION INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT ERP MANAGER,Y,141814.0,2016
CERTIFIED,ENOVA FINANCIAL HOLDINGS LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNOLOGY MANAGER I,Y,101774.0,2016
CERTIFIED,"PINDROP SECURITY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, SOLUTIONS SPECIALIST",Y,133598.0,2016
CERTIFIED,"PAYCHEX, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SYSTEMS DEVELOPMENT MANAGER I,Y,98966.0,2016
CERTIFIED,"BLOOMBERG, LP",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TEAM LEADER,Y,169541.0,2016
CERTIFIED,"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR ENGINEER,Y,111218.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,71261.0,2016
CERTIFIED,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,96678.0,2016
CERTIFIED,HITACHI CONSULTING CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,103875.0,2016
CERTIFIED,"SAMSUNG RESEARCH AMERICA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"PRODUCT MANAGEMENT, SENIOR SPECIALIST",Y,118414.0,2016
CERTIFIED,"NAGARRO, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,90397.0,2016
CERTIFIED,"UPWORK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, SOFTWARE ARCHITECT",Y,213803.0,2016
CERTIFIED,NISUM TECHNOLOGIES INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DELIVERY MANAGER,Y,118414.0,2016
CERTIFIED,"GRACENOTE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR ENGINEERING MANAGER,Y,132974.0,2016
CERTIFIED,"CITICORP CREDIT SERVICES, INC. (USA)",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DM BUSINESS ANALYSIS MANAGER,Y,78125.0,2016
CERTIFIED,"NAGARRO, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,78125.0,2016
CERTIFIED,"GENISYS SOFTWARE, LTD.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT INFRASTRUCTURE PROJECT MANAGER,Y,106746.0,2016
CERTIFIED-WITHDRAWN,"ATTUNITY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL SALES ENGINEERING MANAGER,Y,120910.0,2016
CERTIFIED,"VUNGLE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF ENGINEERING,Y,173056.0,2016
CERTIFIED,"DEMAND MEDIA, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,(UI) USER INTERFACE ENGINEER,Y,104146.0,2016
CERTIFIED,LITMUS7 SYSTEMS CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP DELIVERY ASSURANCEÂ ,Y,118414.0,2016
CERTIFIED,FIDELITY BROKERAGE SERVICES LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ARCHITECTURE",Y,94307.0,2016
CERTIFIED,IKASYSTEMS CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENGINEERING",Y,148886.0,2016
CERTIFIED,"ENERGY SERVICES GROUP, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,BUSINESS INFORMATION SYSTEMS MANAGER,Y,96450.0,2016
CERTIFIED,CAPGEMINI FINANCIAL SERVICES USA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,LEAD CONSULTANT,Y,106746.0,2016
CERTIFIED,DELL MARKETING L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PORTFOLIO MANAGER II,Y,138133.0,2016
WITHDRAWN,SYMANTEC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,98400.0,2016
CERTIFIED,"GODADDY.COM, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF GLOBAL COMMERCE UX,Y,161845.0,2016
CERTIFIED,JPMORGAN CHASE AND CO.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,"VICE PRESIDENT, APPLICATIONS SUPPORT LEAD",Y,108555.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,96678.0,2016
CERTIFIED,"DELOITTE TOUCHE TOHMATSU SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"INFORMATION SECURITY, RISK & GOVERNANCE ANALYST",N,61600.0,2016
CERTIFIED,"JOHNSON CONTROLS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, PROGRAM",Y,118643.0,2016
CERTIFIED,"QBURST TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PROJECT MANAGER,Y,102211.0,2016
CERTIFIED,BNP PARIBAS RCC INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT,Y,138133.0,2016
CERTIFIED,"MOODY'S SHARED SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VP - ARCHITECTURE,Y,169541.0,2016
CERTIFIED,THE HERTZ CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DIRECTOR OF SERVICE TRANSITION & DATA GOVERNANCE,Y,133224.0,2016
CERTIFIED,"OVERSTOCK.COM, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DEVELOPMENT LEAD,Y,99861.0,2016
CERTIFIED,"PPD DEVELOPMENT, L.P.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROGRAMMING TEAM LEADER,Y,109138.0,2016
CERTIFIED,"LINK AMERICA, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGED SERVICE CENTER MANAGER,Y,96678.0,2016
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,117042.0,2016
CERTIFIED,ILAND INTERNET SOLUTIONS CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT OF SOFTWARE ENGINEERING,Y,170456.0,2016
WITHDRAWN,"NIMBL, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SAP APPLICATIONS MANAGER,Y,128690.0,2016
CERTIFIED,AMAZON CORPORATE LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SOFTWARE DEVELOPMENT MANAGER,Y,128294.0,2016
CERTIFIED,"NAGARRO, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,91666.0,2016
CERTIFIED,SYRACUSE UNIVERSITY,COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL SERVICES DIRECTOR,Y,73195.0,2016
CERTIFIED,"BLOOMBERG, LP",COMPUTER AND INFORMATION SYSTEMS MANAGERS,R&D MANAGER,Y,169541.0,2016
CERTIFIED,"MANHATTAN ASSOCIATES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PRINCIPAL TECHNCIAL SERVICES,Y,90663.0,2016
CERTIFIED,HUDSON ADVISORS L.P.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,EXECUTIVE SUPPORT MANAGER,Y,106746.0,2016
CERTIFIED,NOKIA SOLUTIONS AND NETWORKS US LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,HEAD OF KPI OFFICE &COPQ PROGRAM,Y,101966.0,2016
CERTIFIED,DELOITTE CONSULTING LLP,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER,Y,118414.0,2016
CERTIFIED,"SUMTOTAL SYSTEMS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"GROUP MANAGER, DEVELOPMENT",Y,103022.0,2016
CERTIFIED,"DELOITTE TOUCHE TOHMATSU SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"INFORMATION SECURITY, RISK & GOVERNANCE ANALYST",N,61600.0,2016
CERTIFIED,PANASONIC AVIONICS CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,86549.0,2016
CERTIFIED,"NIMBL, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SAP APPLICATIONS MANAGER,Y,128690.0,2016
WITHDRAWN,"AT&T SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR TECHNICAL DIRECTOR,Y,92009.0,2016
CERTIFIED,"DOCOMO INNOVATIONS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR SCIENTIST - KNOWLEDGE ACQUISITION AND MANAGEMENT,Y,124758.0,2016
CERTIFIED,"RAYMOND JAMES & ASSOCIATES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,HEAD OF FIXED INCOME TECHNOLOGY,Y,119267.0,2016
CERTIFIED,"GSPANN TECHNOLOGIES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL DELIVERY MANAGER,Y,154440.0,2016
CERTIFIED,"SKYPOSTAL, INC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATION TECHNOLOGY DIRECTOR (IT DIRECTOR),Y,92019.0,2016
CERTIFIED,"IMBUESYS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,INFORMATICA PROJECT COORDINATOR,Y,108992.0,2016
CERTIFIED,"DOVETAIL SYSTEMS, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL PROJECT MANAGER,Y,99000.0,2016
CERTIFIED,GOOGLE INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PARTNER TECHNOLOGY MANAGER,Y,138133.0,2016
CERTIFIED,"COMSCORE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SOFTWARE ENGINEERING",Y,118414.0,2016
CERTIFIED,NALASHAA LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,129334.0,2016
CERTIFIED,"CLEANLY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, BUSINESS INTELLIGENCE (CIS)",Y,106746.0,2016
CERTIFIED,"NIKE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,ENTERPRISE DEVELOPMENT MANAGER,Y,137155.0,2016
CERTIFIED,"N.S. INTERNATIONAL, LTD.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,HARDWARE DESIGN SUPERVISOR,Y,94786.0,2016
CERTIFIED,CAPGEMINI AMERICA INC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,DELIVERY MANGER,Y,116938.0,2016
CERTIFIED-WITHDRAWN,"SG AMERICAS OPERATIONAL SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,DEVELOPMENT TEAM LEAD,Y,101774.0,2016
CERTIFIED,MORGAN STANLEY SERVICES GROUP INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,EXECUTIVE DIRECTOR,Y,200928.0,2016
CERTIFIED,INNOVECTURE,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,81120.0,2016
CERTIFIED,"VMWARE, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"MANAGER, SITE RELIABILITY ENGINEERING",Y,128690.0,2016
CERTIFIED,DEVELOPER EXPRESS INC.,COMPUTER AND INFORMATION SYSTEMS MANAGERS,SENIOR PROGRAM MANAGER,Y,122429.0,2016
CERTIFIED,CAPGEMINI US LLC,COMPUTER AND INFORMATION SYSTEMS MANAGERS,MANAGER/ PROJECT MANAGER,Y,116600.0,2016
CERTIFIED,"SHUTTERSTOCK, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,"DIRECTOR, ENTERPRISE ARCHITECT",Y,144600.0,2016
CERTIFIED,"SOCIAL REALITY, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,VICE PRESIDENT OF PROGRAMMING,Y,95659.0,2016
CERTIFIED,"LAND O'LAKES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,IT TECHNICAL MANAGER - ORACLE MIDDLEWARE,Y,146994.0,2016
CERTIFIED,"TELENAV, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROGRAM MANAGER,Y,124758.0,2016
CERTIFIED-WITHDRAWN,"SG AMERICAS OPERATIONAL SERVICES, INC.",COMPUTER AND INFORMATION SYSTEMS MANAGERS,PROJECT MANAGER,Y,138133.0,2016
CERTIFIED,"SMART SOURCE USA, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,Y,101795.0,2016
CERTIFIED,"GURUCUL SOLUTIONS, LLC",COMPUTER AND INFORMATION SYSTEMS MANAGERS,TECHNICAL MANAGER,Y,95659.0,2016
CERTIFIED,ECHOTECH SOFTWARE SOLUTIONS,COMPUTER AND INFORMATION SYSTEMS MANAGERS,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,89003.0,2016
CERTIFIED,SYMANTEC CORPORATION,COMPUTER AND INFORMATION SYSTEMS MANAGERS,PRODUCT MANAGER,Y,98400.0,2016
